UDI,Machine failure,Process temperature [K],Rotational speed [rpm],Tool wear [min]
8395,0.0,309.5,1566,89
8396,0.0,309.5,1483,92
8397,0.0,309.6,1593,95
8398,0.0,309.6,1724,100
8399,1.0,309.7,2617,102
8400,0.0,309.7,1294,104
8401,0.0,309.6,1533,106
8402,0.0,309.4,1671,108
8403,0.0,309.5,1370,113
8404,0.0,309.6,1462,115
8405,0.0,309.5,1545,117
8406,0.0,309.5,1484,119
8407,0.0,309.5,1344,122
8408,0.0,309.5,1357,125
8409,0.0,309.6,1572,127
8410,0.0,309.6,1861,130
8411,0.0,309.5,1548,132
8412,0.0,309.8,1496,134
8413,0.0,309.7,1314,136
8414,0.0,309.7,1422,139
8415,0.0,309.8,1842,142
8416,0.0,309.9,1434,144
8417,0.0,310.1,1585,147
8418,0.0,310.1,1704,150
8419,0.0,310.2,1971,155
8420,0.0,310.3,1431,157
8421,0.0,310.4,1546,159
8422,0.0,310.3,1496,161
8423,0.0,310.3,1243,163
8424,0.0,310.4,1452,168
8425,0.0,310.6,1380,170
8426,0.0,310.6,1567,172
8427,0.0,310.5,1628,174
8428,0.0,310.4,1505,176
8429,0.0,310.3,1827,178
8430,0.0,310.3,1577,181
8431,0.0,310.2,1304,183
8432,0.0,310.1,1324,185
8433,0.0,310.0,1537,190
8434,0.0,310.1,1501,192
8435,0.0,309.9,1654,195
8436,0.0,310.0,1519,198
8437,0.0,309.9,1371,201
8438,1.0,309.8,1181,203
8439,0.0,309.8,1469,205
8440,0.0,309.8,1637,207
8441,0.0,309.8,1370,0
8442,0.0,309.9,1630,2
8443,0.0,310.0,1517,4
8444,0.0,309.9,1668,6
8445,0.0,309.9,1818,9
8446,0.0,310.0,1541,12
8447,0.0,309.9,1482,15
8448,0.0,310.1,1439,17
8449,0.0,310.0,1492,19
8450,0.0,309.9,1725,21
8451,0.0,310.0,1559,23
8452,0.0,310.0,1435,25
8453,0.0,310.0,1512,27
8454,0.0,309.9,1564,30
8455,0.0,310.0,1522,32
8456,0.0,309.9,1356,34
8457,0.0,309.9,1556,36
8458,0.0,309.9,1393,38
8459,0.0,309.9,1753,40
8460,0.0,309.9,1651,42
8461,0.0,309.9,1372,44
8462,0.0,309.9,1446,46
8463,0.0,309.8,1501,48
8464,0.0,309.9,1411,51
8465,0.0,309.7,1672,54
8466,0.0,309.8,1475,59
8467,0.0,309.8,1469,62
8468,0.0,309.8,1704,64
8469,0.0,309.7,1463,66
8470,0.0,309.7,1280,71
8471,0.0,309.9,1464,74
8472,0.0,309.8,1332,76
8473,0.0,309.7,1634,78
8474,0.0,309.8,1430,80
8475,0.0,309.7,1523,83
8476,0.0,309.7,1557,86
8477,0.0,309.6,1585,89
8478,0.0,309.6,1579,91
8479,0.0,309.7,1354,96
8480,0.0,309.7,1627,99
8481,0.0,309.6,1477,101
8482,0.0,309.4,1595,103
8483,0.0,309.5,1520,106
8484,0.0,309.4,1618,108
8485,0.0,309.5,1397,110
8486,0.0,309.5,1450,112
8487,0.0,309.5,1501,114
8488,0.0,309.4,1392,117
8489,0.0,309.4,1385,119
8490,0.0,309.4,1461,121
8491,0.0,309.6,1364,123
8492,0.0,309.5,1579,126
8493,0.0,309.5,1514,128
8494,0.0,309.5,1560,131
8495,0.0,309.5,1542,134
8496,0.0,309.4,1668,136
8497,0.0,309.4,1816,138
8498,0.0,309.4,1509,141
8499,0.0,309.6,1479,144
8500,0.0,309.6,1655,146
8501,0.0,309.5,1711,148
8502,0.0,309.7,1581,150
8503,0.0,309.8,1279,152
8504,0.0,309.8,1468,157
8505,0.0,309.7,1419,159
8506,0.0,309.7,1530,161
8507,0.0,309.6,1710,163
8508,0.0,309.7,1518,165
8509,0.0,309.7,1679,167
8510,0.0,309.7,1870,170
8511,0.0,309.7,1484,173
8512,0.0,309.7,1457,175
8513,0.0,309.6,1546,177
8514,0.0,309.5,1478,182
8515,0.0,309.4,1447,185
8516,0.0,309.4,1443,187
8517,0.0,309.6,1527,189
8518,0.0,309.6,1469,191
8519,0.0,309.6,1681,194
8520,0.0,309.6,1420,197
8521,0.0,309.5,1543,199
8522,0.0,309.5,1376,202
8523,0.0,309.4,1631,0
8524,0.0,309.3,1529,5
8525,0.0,309.4,1468,10
8526,0.0,309.4,1378,12
8527,0.0,309.3,1401,14
8528,0.0,309.3,1531,16
8529,0.0,309.3,1512,18
8530,0.0,309.4,1522,20
8531,0.0,309.3,1615,23
8532,0.0,309.3,1449,26
8533,0.0,309.4,1315,28
8534,0.0,309.4,1465,30
8535,0.0,309.5,1404,33
8536,0.0,309.5,1547,36
8537,0.0,309.5,1426,38
8538,0.0,309.5,1730,41
8539,0.0,309.4,1548,43
8540,0.0,309.4,1517,45
8541,0.0,309.5,1687,47
8542,0.0,309.5,1738,49
8543,0.0,309.4,1512,51
8544,0.0,309.4,1365,56
8545,0.0,309.4,2011,59
8546,0.0,309.3,1806,64
8547,0.0,309.3,1716,66
8548,0.0,309.4,1666,68
8549,0.0,309.4,1578,71
8550,0.0,309.3,1558,73
8551,0.0,309.2,1456,75
8552,0.0,309.1,1457,77
8553,0.0,309.1,1467,80
8554,0.0,309.0,1661,82
8555,0.0,309.0,1592,85
8556,0.0,309.0,1596,87
8557,0.0,309.0,1489,89
8558,0.0,309.0,1471,91
8559,0.0,309.0,1505,93
8560,0.0,309.0,1519,96
8561,0.0,309.0,1408,98
8562,0.0,308.9,1332,100
8563,0.0,308.9,1351,102
8564,0.0,308.9,1500,104
8565,0.0,308.7,1614,106
8566,0.0,308.8,1489,109
8567,0.0,308.7,1751,111
8568,0.0,308.7,1511,114
8569,0.0,308.6,1691,116
8570,0.0,308.6,1757,118
8571,0.0,308.7,1545,120
8572,0.0,308.6,2262,125
8573,0.0,308.5,1559,127
8574,0.0,308.4,1626,130
8575,0.0,308.3,1424,132
8576,0.0,308.3,1648,134
8577,0.0,308.3,1523,137
8578,0.0,308.3,1502,139
8579,0.0,308.2,1489,141
8580,0.0,308.1,1620,143
8581,0.0,308.1,1631,146
8582,0.0,308.0,1429,148
8583,1.0,308.1,1334,151
8584,0.0,308.0,1423,154
8585,0.0,307.9,1390,156
8586,0.0,307.9,1338,158
8587,0.0,307.9,1461,161
8588,0.0,307.9,1627,166
8589,0.0,307.8,1385,169
8590,0.0,307.8,1538,171
8591,0.0,307.9,1557,174
8592,0.0,307.9,1606,176
8593,0.0,308.0,1430,178
8594,0.0,308.0,1601,181
8595,0.0,308.0,1356,184
8596,0.0,308.2,1624,186
8597,0.0,308.2,1327,189
8598,0.0,308.3,1410,191
8599,0.0,308.3,1478,193
8600,0.0,308.4,1460,195
8601,0.0,308.3,1435,197
8602,0.0,308.2,1359,199
8603,0.0,308.1,1729,204
8604,0.0,308.0,1384,206
8605,0.0,308.2,1297,211
8606,0.0,308.4,1633,213
8607,0.0,308.4,1505,215
8608,0.0,308.4,1433,218
8609,1.0,308.4,1369,220
8610,1.0,308.3,1475,222
8611,0.0,308.3,1561,0
8612,0.0,308.3,1472,2
8613,0.0,308.4,1441,4
8614,0.0,308.5,1401,6
8615,0.0,308.5,1691,9
8616,0.0,308.6,1382,11
8617,0.0,308.6,1355,13
8618,0.0,308.6,1529,15
8619,0.0,308.7,1829,17
8620,0.0,308.6,1480,19
8621,0.0,308.5,1475,24
8622,0.0,308.5,1431,26
8623,0.0,308.3,1437,29
8624,0.0,308.3,1476,31
8625,0.0,308.4,1490,34
8626,0.0,308.3,1632,39
8627,0.0,308.2,1402,41
8628,0.0,308.3,1347,43
8629,0.0,308.4,1747,45
8630,0.0,308.5,1557,47
8631,0.0,308.4,1371,52
8632,0.0,308.3,1506,54
8633,0.0,308.3,1590,59
8634,0.0,308.3,1336,61
8635,0.0,308.3,1411,63
8636,0.0,308.3,1704,65
8637,0.0,308.4,1723,67
8638,0.0,308.5,1459,69
8639,0.0,308.5,1572,71
8640,0.0,308.4,1384,73
8641,0.0,308.6,1383,75
8642,0.0,308.5,1360,77
8643,0.0,308.4,1596,80
8644,0.0,308.5,1448,83
8645,0.0,308.5,1443,85
8646,0.0,308.6,1492,88
8647,0.0,308.6,1497,91
8648,0.0,308.5,1530,93
8649,0.0,308.4,1478,95
8650,0.0,308.4,1328,98
8651,0.0,308.3,1771,100
8652,0.0,308.4,1564,105
8653,0.0,308.3,1461,108
8654,0.0,308.3,1335,113
8655,0.0,308.4,1441,116
8656,0.0,308.3,1268,119
8657,0.0,308.3,1697,121
8658,0.0,308.4,1421,124
8659,0.0,308.5,1496,126
8660,0.0,308.5,1375,128
8661,0.0,308.5,1295,130
8662,0.0,308.5,1643,132
8663,0.0,308.6,1514,134
8664,0.0,308.6,1671,136
8665,0.0,308.6,1355,138
8666,0.0,308.7,1365,143
8667,0.0,308.7,1407,145
8668,0.0,308.8,1455,147
8669,0.0,308.8,1502,150
8670,0.0,308.8,1471,152
8671,0.0,308.9,1581,155
8672,0.0,308.8,1530,157
8673,0.0,308.8,1312,159
8674,0.0,308.6,1494,161
8675,0.0,308.6,1528,163
8676,0.0,308.6,1688,166
8677,0.0,308.5,1520,171
8678,0.0,308.5,1664,174
8679,0.0,308.5,1514,177
8680,0.0,308.5,1456,179
8681,0.0,308.5,1494,181
8682,0.0,308.4,1605,183
8683,0.0,308.5,1353,185
8684,0.0,308.5,1447,188
8685,0.0,308.5,1588,190
8686,0.0,308.5,1524,192
8687,0.0,308.5,1611,197
8688,0.0,308.5,1604,200
8689,0.0,308.5,1483,203
8690,0.0,308.4,1543,205
8691,1.0,308.5,1323,207
8692,0.0,308.5,1555,0
8693,0.0,308.4,1583,2
8694,0.0,308.5,1584,4
8695,0.0,308.5,1766,7
8696,0.0,308.6,1498,9
8697,0.0,308.6,1413,12
8698,0.0,308.6,1505,14
8699,0.0,308.7,1438,16
8700,0.0,308.7,1655,21
8701,0.0,308.7,1451,24
8702,0.0,308.7,1466,27
8703,0.0,308.6,1774,30
8704,0.0,308.6,1284,32
8705,0.0,308.5,1425,35
8706,0.0,308.6,1437,37
8707,0.0,308.6,1335,39
8708,0.0,308.5,1471,41
8709,0.0,308.5,1364,43
8710,0.0,308.5,1578,46
8711,0.0,308.5,1712,48
8712,0.0,308.5,1733,50
8713,0.0,308.6,1652,52
8714,0.0,308.6,1917,54
8715,0.0,308.6,1444,56
8716,0.0,308.6,1442,59
8717,0.0,308.6,1717,61
8718,0.0,308.7,1474,64
8719,0.0,308.7,1509,66
8720,0.0,308.8,1451,68
8721,0.0,308.8,1554,70
8722,0.0,308.7,1669,72
8723,0.0,308.6,1366,74
8724,0.0,308.6,1578,76
8725,0.0,308.6,1513,78
8726,0.0,308.5,1515,81
8727,0.0,308.6,1562,84
8728,0.0,308.7,1501,86
8729,0.0,308.7,1398,88
8730,0.0,308.7,1352,91
8731,0.0,308.7,1569,93
8732,0.0,308.6,1486,98
8733,0.0,308.6,1864,103
8734,0.0,308.7,1447,105
8735,0.0,308.6,1392,108
8736,0.0,308.6,1358,110
8737,0.0,308.7,1491,112
8738,0.0,308.7,1556,114
8739,0.0,308.7,1531,116
8740,0.0,308.7,1429,118
8741,0.0,308.8,1573,123
8742,0.0,308.8,1538,126
8743,0.0,308.8,1467,128
8744,0.0,308.7,1323,130
8745,0.0,308.7,1798,135
8746,0.0,308.6,1411,138
8747,0.0,308.5,1528,140
8748,0.0,308.5,1504,142
8749,0.0,308.5,1384,144
8750,0.0,308.4,1677,146
8751,0.0,308.5,1764,148
8752,0.0,308.5,1472,150
8753,0.0,308.5,1465,153
8754,0.0,308.6,1657,156
8755,0.0,308.6,1635,159
8756,0.0,308.7,1582,161
8757,0.0,308.7,1761,164
8758,0.0,308.8,1587,166
8759,0.0,308.7,1446,168
8760,0.0,308.7,1352,171
8761,0.0,308.7,1392,174
8762,0.0,308.8,1417,177
8763,0.0,308.8,1824,179
8764,0.0,308.8,1603,184
8765,0.0,308.8,1620,186
8766,0.0,308.8,1353,188
8767,0.0,308.8,1360,190
8768,0.0,308.6,1380,192
8769,0.0,308.7,1363,194
8770,0.0,308.6,1452,197
8771,0.0,308.6,1680,200
8772,0.0,308.6,1536,202
8773,0.0,308.6,1621,0
8774,0.0,308.6,1585,2
8775,0.0,308.7,1408,4
8776,0.0,308.6,1536,7
8777,0.0,308.6,1352,12
8778,0.0,308.6,1481,14
8779,0.0,308.7,1454,19
8780,0.0,308.6,1349,21
8781,0.0,308.6,1327,24
8782,0.0,308.7,1552,27
8783,0.0,308.7,1456,29
8784,0.0,308.6,1254,31
8785,0.0,308.6,1437,34
8786,0.0,308.6,1694,36
8787,0.0,308.5,1306,38
8788,0.0,308.5,1699,40
8789,0.0,308.5,1369,43
8790,0.0,308.5,1471,45
8791,0.0,308.5,1410,47
8792,0.0,308.5,1412,49
8793,0.0,308.5,1418,52
8794,0.0,308.5,1782,54
8795,0.0,308.5,1497,56
8796,0.0,308.4,1459,59
8797,0.0,308.3,1796,61
8798,0.0,308.3,1569,63
8799,0.0,308.4,1469,65
8800,0.0,308.4,1472,67
8801,0.0,308.5,1475,69
8802,0.0,308.6,1488,71
8803,0.0,308.6,1524,73
8804,0.0,308.5,1486,75
8805,0.0,308.6,1255,77
8806,0.0,308.6,1469,80
8807,0.0,308.5,1692,83
8808,0.0,308.6,1604,85
8809,0.0,308.6,1446,88
8810,0.0,308.5,1503,90
8811,0.0,308.5,1625,92
8812,0.0,308.5,1574,95
8813,0.0,308.4,1378,97
8814,0.0,308.4,1693,100
8815,0.0,308.4,1462,102
8816,0.0,308.5,1435,104
8817,0.0,308.5,1425,109
8818,0.0,308.6,1376,112
8819,0.0,308.7,1481,117
8820,0.0,308.7,1349,120
8821,0.0,308.7,1551,125
8822,0.0,308.7,1623,127
8823,0.0,308.8,1462,132
8824,0.0,308.8,1447,134
8825,0.0,308.9,1799,137
8826,0.0,308.8,1548,140
8827,0.0,308.8,1485,143
8828,0.0,308.7,1463,146
8829,0.0,308.7,1587,148
8830,0.0,308.8,1469,150
8831,0.0,308.7,1430,153
8832,0.0,308.7,1726,158
8833,0.0,308.8,1651,163
8834,0.0,308.8,1529,165
8835,0.0,308.8,1473,167
8836,0.0,308.8,1324,169
8837,0.0,308.9,1708,174
8838,0.0,309.1,1540,176
8839,0.0,309.0,1320,179
8840,0.0,308.9,1376,181
8841,0.0,308.7,1542,184
8842,0.0,308.7,1506,187
8843,0.0,308.7,1492,189
8844,0.0,308.8,1564,191
8845,0.0,308.9,1645,196
8846,0.0,308.9,1348,201
8847,1.0,308.8,1325,204
8848,0.0,308.9,1443,0
8849,0.0,308.9,1436,2
8850,0.0,308.9,1596,5
8851,0.0,309.0,1491,7
8852,0.0,308.9,1573,9
8853,0.0,308.9,1575,12
8854,0.0,308.9,1458,14
8855,0.0,309.0,1433,16
8856,0.0,308.9,1662,19
8857,0.0,308.9,1327,21
8858,0.0,308.9,1742,24
8859,0.0,308.9,1506,26
8860,0.0,309.1,1457,28
8861,0.0,309.1,1488,30
8862,0.0,309.1,1619,33
8863,0.0,309.2,1558,35
8864,0.0,309.2,1731,38
8865,0.0,309.1,1574,40
8866,0.0,309.0,1290,43
8867,0.0,308.9,1416,45
8868,0.0,308.9,1566,50
8869,0.0,309.0,1456,52
8870,0.0,309.0,1528,54
8871,0.0,309.1,1338,56
8872,0.0,309.1,1558,59
8873,0.0,309.1,1614,62
8874,0.0,309.1,1557,65
8875,0.0,309.3,1443,70
8876,0.0,309.3,1332,72
8877,0.0,309.3,1752,77
8878,0.0,309.2,1460,80
8879,0.0,309.2,1802,83
8880,0.0,309.2,1527,85
8881,0.0,309.2,1458,87
8882,0.0,309.2,1520,89
8883,0.0,309.2,1378,94
8884,0.0,309.2,1529,96
8885,0.0,309.2,1527,99
8886,0.0,309.2,1438,101
8887,0.0,309.0,1583,104
8888,0.0,308.9,1530,106
8889,0.0,308.9,1530,108
8890,0.0,308.8,2089,111
8891,0.0,308.8,1616,114
8892,0.0,308.9,1681,116
8893,0.0,308.8,1475,119
8894,0.0,308.7,1371,121
8895,0.0,308.7,1546,123
8896,0.0,308.6,1461,126
8897,0.0,308.7,1638,131
8898,0.0,308.7,1577,133
8899,0.0,308.6,1532,136
8900,0.0,308.5,1710,138
8901,0.0,308.6,1584,141
8902,0.0,308.6,1446,144
8903,0.0,308.7,1522,146
8904,0.0,308.7,1382,151
8905,0.0,308.7,1584,154
8906,0.0,308.6,1385,156
8907,0.0,308.7,1592,158
8908,0.0,308.6,1404,160
8909,0.0,308.5,1518,163
8910,0.0,308.4,1529,165
8911,0.0,308.4,1550,167
8912,0.0,308.3,1773,169
8913,0.0,308.5,1446,171
8914,0.0,308.5,1487,173
8915,0.0,308.5,1524,176
8916,0.0,308.3,1403,179
8917,0.0,308.2,2267,181
8918,0.0,308.2,1529,183
8919,0.0,308.2,1402,186
8920,0.0,308.3,1693,188
8921,0.0,308.3,1496,190
8922,0.0,308.1,1633,192
8923,0.0,308.2,1399,194
8924,0.0,308.1,1363,196
8925,0.0,308.2,1527,199
8926,0.0,308.2,1405,204
8927,1.0,308.3,1459,207
8928,0.0,308.4,1789,210
8929,0.0,308.4,1531,213
8930,0.0,308.4,1620,215
8931,0.0,308.4,1571,0
8932,0.0,308.4,1434,2
8933,0.0,308.4,1474,4
8934,0.0,308.3,1544,6
8935,0.0,308.2,1601,9
8936,0.0,308.3,1801,11
8937,0.0,308.3,1465,13
8938,0.0,308.4,1340,15
8939,0.0,308.4,1517,18
8940,0.0,308.4,1434,21
8941,0.0,308.3,1935,24
8942,0.0,308.3,1595,29
8943,0.0,308.3,2188,32
8944,0.0,308.4,1449,34
8945,0.0,308.3,1471,37
8946,0.0,308.2,1639,39
8947,0.0,308.2,1846,41
8948,0.0,308.2,1452,44
8949,0.0,308.3,1483,47
8950,0.0,308.3,1284,50
8951,0.0,308.2,1419,52
8952,0.0,308.1,1763,54
8953,0.0,308.0,1478,56
8954,0.0,308.0,1518,59
8955,0.0,308.0,1447,61
8956,0.0,308.0,1355,63
8957,0.0,308.1,1348,66
8958,0.0,308.1,1348,68
8959,0.0,308.1,1734,70
8960,0.0,308.0,1420,73
8961,0.0,307.9,1797,75
8962,0.0,308.0,1403,77
8963,0.0,307.9,1628,80
8964,0.0,307.9,1687,82
8965,0.0,307.9,1456,85
8966,0.0,307.9,1496,88
8967,0.0,307.8,1636,90
8968,0.0,307.8,1536,92
8969,0.0,307.8,1454,94
8970,0.0,307.8,1396,96
8971,0.0,307.6,1575,98
8972,0.0,307.6,1514,100
8973,0.0,307.4,1455,102
8974,0.0,307.4,1549,105
8975,0.0,307.5,1474,107
8976,0.0,307.4,1661,109
8977,0.0,307.4,1535,114
8978,0.0,307.5,1556,116
8979,0.0,307.6,1435,119
8980,0.0,307.5,1332,121
8981,0.0,307.6,1513,124
8982,0.0,307.7,1502,126
8983,0.0,307.7,1315,128
8984,0.0,307.7,1261,130
8985,0.0,307.8,1406,133
8986,0.0,307.8,1584,135
8987,0.0,307.8,1443,137
8988,0.0,307.9,1580,140
8989,0.0,307.9,1825,142
8990,0.0,307.9,1469,144
8991,0.0,307.9,1493,146
8992,0.0,308.0,1598,148
8993,0.0,307.9,1450,151
8994,0.0,307.9,1632,156
8995,0.0,307.9,1980,159
8996,0.0,308.0,1474,162
8997,0.0,307.9,1540,164
8998,0.0,307.9,1609,166
8999,0.0,308.0,1467,169
9000,0.0,307.9,1492,171
9001,0.0,307.9,1493,173
9002,0.0,307.8,1500,175
9003,0.0,307.8,1477,177
9004,0.0,307.9,1342,179
9005,0.0,307.8,1538,181
9006,0.0,307.9,1337,184
9007,0.0,307.9,1417,186
9008,0.0,308.0,1383,188
9009,0.0,308.0,1440,190
9010,0.0,307.9,1579,193
9011,0.0,307.9,1441,195
9012,0.0,307.9,1530,197
9013,0.0,308.0,1705,200
9014,0.0,308.0,1435,202
9015,1.0,308.1,1340,207
9016,0.0,308.1,1431,210
9017,1.0,308.2,1396,212
9018,0.0,308.1,1369,214
9019,1.0,308.1,1615,217
9020,0.0,308.1,1662,0
9021,0.0,308.2,1553,2
9022,0.0,308.2,1536,4
9023,0.0,308.3,1548,7
9024,0.0,308.3,1706,9
9025,0.0,308.3,1366,11
9026,0.0,308.4,1440,13
9027,0.0,308.4,1685,15
9028,0.0,308.3,1444,18
9029,0.0,308.3,1395,21
9030,0.0,308.3,1483,23
9031,0.0,308.4,1403,25
9032,0.0,308.4,1793,28
9033,0.0,308.3,1723,33
9034,0.0,308.2,1386,35
9035,0.0,308.2,1585,37
9036,0.0,308.1,1731,42
9037,0.0,308.3,1519,45
9038,0.0,308.2,1896,47
9039,0.0,308.3,2358,49
9040,0.0,308.3,1341,51
9041,0.0,308.3,1550,54
9042,0.0,308.3,1309,56
9043,0.0,308.4,1599,58
9044,0.0,308.4,1343,61
9045,0.0,308.4,1378,63
9046,0.0,308.4,1603,65
9047,0.0,308.4,1664,67
9048,0.0,308.4,1488,69
9049,0.0,308.4,1370,71
9050,0.0,308.5,1545,74
9051,0.0,308.5,1566,76
9052,0.0,308.6,1820,79
9053,0.0,308.6,1901,81
9054,0.0,308.5,1638,84
9055,0.0,308.4,1521,87
9056,0.0,308.4,1864,90
9057,0.0,308.3,1430,95
9058,0.0,308.4,1686,97
9059,0.0,308.3,1326,100
9060,0.0,308.3,1805,103
9061,0.0,308.3,1453,105
9062,0.0,308.4,1863,110
9063,0.0,308.3,1576,113
9064,0.0,308.3,1419,115
9065,0.0,308.4,1833,117
9066,0.0,308.4,2182,119
9067,0.0,308.3,1656,124
9068,0.0,308.2,1351,126
9069,0.0,308.2,1790,128
9070,0.0,308.2,1678,133
9071,0.0,308.2,1427,136
9072,0.0,308.1,1429,138
9073,0.0,308.1,1770,140
9074,0.0,308.1,1689,145
9075,0.0,308.1,1554,147
9076,0.0,308.1,1506,150
9077,0.0,308.1,1474,152
9078,0.0,308.1,1762,154
9079,0.0,308.1,1566,156
9080,0.0,308.1,1554,158
9081,0.0,308.0,1869,163
9082,0.0,308.0,1527,165
9083,0.0,307.9,1309,167
9084,0.0,307.9,1541,169
9085,1.0,307.9,1326,172
9086,0.0,307.9,1365,174
9087,0.0,307.8,1428,179
9088,0.0,307.8,1681,181
9089,0.0,307.9,1662,183
9090,0.0,307.9,1989,186
9091,0.0,307.9,1747,188
9092,0.0,308.0,1765,191
9093,0.0,308.1,1568,194
9094,0.0,308.1,1709,196
9095,0.0,308.1,1370,199
9096,0.0,308.1,1458,202
9097,0.0,308.1,1712,204
9098,0.0,308.1,1642,206
9099,0.0,308.1,1468,0
9100,0.0,308.1,1477,2
9101,0.0,308.2,1446,7
9102,0.0,308.2,1653,9
9103,0.0,308.3,1494,14
9104,0.0,308.2,1490,16
9105,0.0,308.3,1550,18
9106,0.0,308.2,1677,21
9107,0.0,308.3,1854,24
9108,0.0,308.5,1662,26
9109,0.0,308.6,1440,29
9110,0.0,308.6,1513,32
9111,0.0,308.6,1389,34
9112,0.0,308.6,1351,37
9113,0.0,308.6,1482,39
9114,0.0,308.6,1744,42
9115,0.0,308.7,1476,44
9116,0.0,308.6,1444,46
9117,0.0,308.7,1659,49
9118,0.0,308.7,1475,54
9119,0.0,308.6,1526,57
9120,0.0,308.4,1675,59
9121,0.0,308.4,1525,62
9122,0.0,308.3,1396,64
9123,0.0,308.4,1580,66
9124,0.0,308.5,1462,68
9125,0.0,308.4,1426,70
9126,0.0,308.5,1569,72
9127,0.0,308.5,1477,74
9128,0.0,308.5,1761,76
9129,0.0,308.6,1486,78
9130,0.0,308.6,1664,81
9131,0.0,308.6,1576,83
9132,0.0,308.6,1463,85
9133,0.0,308.6,1585,90
9134,0.0,308.7,1479,93
9135,0.0,308.7,1449,95
9136,0.0,308.8,1404,97
9137,0.0,308.7,1694,102
9138,0.0,308.7,1731,104
9139,0.0,308.6,1522,106
9140,0.0,308.5,1536,108
9141,0.0,308.5,1373,110
9142,0.0,308.5,1597,112
9143,0.0,308.5,1678,114
9144,0.0,308.5,1452,116
9145,0.0,308.5,1447,118
9146,0.0,308.5,1574,121
9147,0.0,308.6,1528,123
9148,0.0,308.7,1688,125
9149,0.0,308.6,1393,127
9150,0.0,308.6,1429,129
9151,0.0,308.6,1347,132
9152,0.0,308.6,1553,135
9153,0.0,308.6,1260,137
9154,0.0,308.6,1546,139
9155,0.0,308.6,1596,141
9156,0.0,308.5,1340,143
9157,0.0,308.4,1369,145
9158,0.0,308.5,1462,148
9159,0.0,308.4,1487,150
9160,0.0,308.6,1510,155
9161,0.0,308.5,1671,158
9162,0.0,308.5,1612,163
9163,0.0,308.6,1509,166
9164,0.0,308.6,1415,169
9165,0.0,308.6,2384,171
9166,0.0,308.6,1326,173
9167,0.0,308.6,1390,175
9168,0.0,308.7,1392,178
9169,0.0,308.8,1385,181
9170,0.0,308.8,1896,186
9171,0.0,308.7,1474,188
9172,0.0,308.8,1388,190
9173,0.0,308.9,1715,193
9174,0.0,308.9,1650,195
9175,1.0,308.9,1871,200
9176,1.0,309.0,1403,0
9177,0.0,308.9,1518,2
9178,0.0,309.1,1504,4
9179,0.0,309.0,1340,6
9180,0.0,309.1,1435,8
9181,0.0,309.1,1507,13
9182,0.0,309.1,1521,15
9183,0.0,309.0,1576,17
9184,0.0,309.1,1543,20
9185,0.0,309.2,1665,22
9186,0.0,309.1,1442,24
9187,0.0,309.0,1629,26
9188,0.0,309.0,1379,28
9189,0.0,309.0,1502,30
9190,0.0,309.1,1595,32
9191,0.0,309.0,1439,34
9192,0.0,309.0,1970,37
9193,0.0,309.0,1562,40
9194,0.0,309.0,1530,42
9195,0.0,308.9,1393,45
9196,0.0,309.0,1532,47
9197,0.0,308.9,1607,49
9198,0.0,308.8,1469,51
9199,0.0,308.8,1538,54
9200,0.0,308.8,1613,57
9201,0.0,308.8,1602,59
9202,0.0,308.7,1404,62
9203,0.0,308.8,1548,64
9204,0.0,308.8,1559,66
9205,0.0,308.8,1621,68
9206,0.0,308.8,1579,70
9207,0.0,308.9,1547,72
9208,0.0,308.8,1386,75
9209,0.0,308.9,1406,77
9210,0.0,309.0,1393,79
9211,0.0,309.0,2456,82
9212,0.0,309.0,1409,85
9213,0.0,308.9,1390,88
9214,0.0,309.0,1679,90
9215,0.0,308.9,1508,92
9216,0.0,308.8,1681,94
9217,0.0,308.8,1469,96
9218,0.0,308.8,1421,101
9219,0.0,308.8,1354,103
9220,0.0,308.8,1350,105
9221,0.0,308.9,1282,108
9222,0.0,309.0,1675,110
9223,0.0,309.0,1525,113
9224,0.0,309.0,1382,116
9225,0.0,309.0,1450,118
9226,0.0,309.1,1820,120
9227,0.0,309.1,1822,122
9228,0.0,309.1,1473,124
9229,0.0,309.1,1572,126
9230,0.0,309.0,2042,129
9231,0.0,309.2,1922,132
9232,0.0,309.1,1539,134
9233,0.0,309.1,1350,136
9234,0.0,309.1,1403,138
9235,0.0,309.1,1904,140
9236,0.0,308.9,1592,142
9237,0.0,308.7,1556,145
9238,0.0,308.8,1811,147
9239,0.0,308.8,1456,150
9240,0.0,308.8,1436,153
9241,0.0,308.7,1362,158
9242,0.0,308.7,1683,161
9243,0.0,308.7,1269,163
9244,0.0,308.8,1454,166
9245,0.0,308.8,1767,168
9246,0.0,308.9,1708,170
9247,0.0,308.9,1862,172
9248,0.0,308.9,1695,174
9249,0.0,309.1,1488,176
9250,0.0,309.0,1657,179
9251,0.0,309.0,1823,181
9252,0.0,309.1,1651,186
9253,0.0,309.0,1533,189
9254,0.0,309.0,1508,192
9255,0.0,309.1,1616,195
9256,0.0,309.0,1651,197
9257,0.0,309.1,1569,199
9258,0.0,309.1,1296,201
9259,0.0,309.0,1379,0
9260,0.0,309.0,1694,5
9261,0.0,309.0,1377,8
9262,0.0,309.0,1470,10
9263,0.0,309.1,1404,15
9264,0.0,309.1,1593,18
9265,0.0,309.0,1526,20
9266,0.0,308.9,1390,23
